"STATION","DATE","AWND","DAPR","DASF","EVAP","FMTM","MDPR","MDSF","MNPN","MXPN","PGTM","PRCP","SN32","SN52","SNOW","SNWD","SX32","SX52","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00094846","2006-05-09","9.84",,,," 0928",,,,," 0942","0.00",,,"0.0","0.0",,,,"71","54",,,"  160","  170",,"0.0",,"21.9","25.9",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094846","2006-05-10","4.70",,,," 1942",,,,," 2119","0.11",,,"0.0","0.0",,,,"74","54",,,"  320","   70",,"0.0",,"23.0","25.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-05-11","18.12",,,," 1720",,,,," 1223","0.70",,,"0.0","0.0",,,,"59","38",,,"  300","  280",,"0.0",,"31.1","44.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-05-12","11.18",,,," 2356",,,,," 2356","0.14",,,"0.0","0.0",,,,"47","36",,,"  280","  270",,"0.0",,"21.0","25.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-05-13","3.80",,,," 1809",,,,," 1015","0.07",,,"0.0","0.0",,,,"50","42",,,"   40","   40",,"0.0",,"12.1","21.0",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094846","2006-05-14","5.59",,,," 1446",,,,," 1456","0.11",,,"0.0","0.0",,,,"56","42",,,"   30","   40",,"0.0",,"15.0","25.1",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-05-15","12.53",,,," 1155",,,,," 1155","0.16",,,"0.0","0.0",,,,"62","49",,,"  360","   20",,"0.0",,"17.9","28.0",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","2006-05-16","6.49",,,," 1449",,,,," 1505","0.01",,,"0.0","0.0",,,,"65","48",,,"   50","   50",,"0.0",,"14.1","21.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-05-17","7.61",,,," 1252",,,,," 1252","0.16",,,"0.0","0.0",,,,"73","45",,,"  300","  290",,"0.0",,"29.1","36.9",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00094846","2006-05-18","10.07",,,," 1020",,,,," 1019","0.03",,,"0.0","0.0",,,,"63","45",,,"  330","  330",,"0.0",,"25.1","31.1",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-05-19","6.71",,,," 1247",,,,," 1615","0.00",,,"0.0","0.0",,,,"64","43",,,"   60","   80",,"0.0",,"13.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-05-20","8.50",,,," 2352",,,,," 2351","0.00",,,"0.0","0.0",,,,"74","38",,,"   30","   30",,"0.0",,"23.0","25.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-05-21","8.72",,,," 2356",,,,," 0701","0.00",,,"0.0","0.0",,,,"61","40",,,"   40","   10",,"0.0",,"19.9","28.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-05-22","5.82",,,," 1507",,,,," 1552","0.00",,,"0.0","0.0",,,,"62","36",,,"  100","   60",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-05-23","5.37",,,," 1259",,,,," 1258","0.00",,,"0.0","0.0",,,,"75","38",,,"  190","  200",,"0.0",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-05-24","10.51",,,," 1732",,,,," 1731","0.38",,,"0.0","0.0",,,,"80","49",,,"  170","  160",,"0.0",,"23.9","30.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-05-25","10.51",,,," 1430",,,,," 1429","0.03",,,"0.0","0.0",,,,"75","64",,,"  260","  250",,"0.0",,"19.9","25.1",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-05-26","7.61",,,," 1224",,,,," 1703","0.00",,,"0.0","0.0",,,,"83","60",,,"  320","   60",,"0.0",,"16.1","23.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-05-27","8.28",,,," 1820",,,,," 1828","0.00",,,"0.0","0.0",,,,"87","59",,,"  130","  120",,"0.0",,"23.9","28.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-05-28","9.62",,,," 1559",,,,," 1558","0.00",,,"0.0","0.0",,,,"92","74",,,"  190","  180",,"0.0",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-05-29","7.83",,,," 1603",,,,," 1546","0.14",,,"0.0","0.0",,,,"91","68",,,"  250","  240",,"0.0",,"28.0","38.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-05-30","6.71",,,," 1905",,,,," 1905","1.24",,,"0.0","0.0",,,,"89","67",,,"  130","  130",,"0.0",,"19.9","23.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-05-31","7.61",,,," 1014",,,,," 1154","0.00",,,"0.0","0.0",,,,"76","65",,,"   40","   30",,"0.0",,"19.9","28.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-06-01","6.93",,,," 1223",,,,," 1023","0.00",,,"0.0","0.0",,,,"79","60",,,"   60","   10",,"0.0",,"13.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-02","5.59",,,," 1755",,,,," 1501","0.00",,,"0.0","0.0",,,,"80","56",,,"   30","   60",,"0.0",,"15.0","23.0",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-03","8.05",,,," 1137",,,,," 1224","0.00",,,"0.0","0.0",,,,"74","54",,,"   60","   50",,"0.0",,"17.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-04","6.71",,,," 1701",,,,," 1146","0.00",,,"0.0","0.0",,,,"77","52",,,"   50","   60",,"0.0",,"14.1","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-05","4.92",,,," 1449",,,,," 1448","0.00",,,"0.0","0.0",,,,"81","48",,,"  100","   80",,"0.0",,"15.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-06","8.72",,,," 1649",,,,," 1648","0.00",,,"0.0","0.0",,,,"82","53",,,"  220","  210",,"0.0",,"17.9","25.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-07","8.72",,,," 1137",,,,," 1451","0.00",,,"0.0","0.0",,,,"83","60",,,"  320","   40",,"0.0",,"17.9","23.9",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","2006-06-08","7.61",,,," 2300",,,,," 2333","0.00",,,"0.0","0.0",,,,"85","60",,,"   30","   30",,"0.0",,"16.1","21.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","2006-06-09","13.42",,,," 2158",,,,," 1204","0.08",,,"0.0","0.0",,,,"68","54",,,"   20","   40",,"0.0",,"21.0","34.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-10","10.51",,,," 1746",,,,," 1730","1.58",,,"0.0","0.0",,,,"63","50",,,"   30","   50",,"0.0",,"19.9","25.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-06-11","9.62",,,," 1428",,,,," 1202","0.00",,,"0.0","0.0",,,,"64","52",,,"   40","   50",,"0.0",,"17.9","29.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-12","9.17",,,," 0838",,,,," 1552","0.00",,,"0.0","0.0",,,,"69","50",,,"   10","   60",,"0.0",,"17.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-13","6.26",,,," 1424",,,,," 1502","0.00",,,"0.0","0.0",,,,"76","49",,,"   70","   70",,"0.0",,"15.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-14","4.47",,,," 1238",,,,," 1442","0.04",,,"0.0","0.0",,,,"79","52",,,"   60","   70",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-15","6.04",,,," 1512",,,,," 0043","0.00",,,"0.0","0.0",,,,"86","62",,,"  150","   60",,"0.0",,"15.0","17.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-16","10.51",,,," 1431",,,,," 1444","0.00",,,"0.0","0.0",,,,"90","72",,,"  190","  190",,"0.0",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-17","12.97",,,," 1856",,,,," 1856","0.00",,,"0.0","0.0",,,,"92","72",,,"  210","  240",,"0.0",,"25.1","36.0",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094846","2006-06-18","8.95",,,," 0002",,,,," 0002","0.03",,,"0.0","0.0",,,,"77","67",,,"  200","  210",,"0.0",,"19.9","23.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-19","11.86",,,," 1400",,,,," 1359","0.00",,,"0.0","0.0",,,,"87","63",,,"  290","  300",,"0.0",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-20","8.28",,,," 1455",,,,," 1428","0.00",,,"0.0","0.0",,,,"79","63",,,"   90","   90",,"0.0",,"16.1","23.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-21","9.62",,,," 1237",,,,," 1235","0.08",,,"0.0","0.0",,,,"87","69",,,"  240","  240",,"0.0",,"21.0","29.1",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-22","6.49",,,," 2306",,,,," 2305","0.13",,,"0.0","0.0",,,,"83","64",,,"   10","   10",,"0.0",,"19.9","23.0",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-23","10.51",,,," 0019",,,,," 1155","0.00",,,"0.0","0.0",,,,"73","54",,,"   20","   50",,"0.0",,"17.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-24","4.25",,,," 1425",,,,," 1447","0.00",,,"0.0","0.0",,,,"82","51",,,"   90","   60",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-25","7.38",,,," 2344",,,,," 1728","0.86",,,"0.0","0.0",,,,"73","61",,,"  350","   40",,"0.0",,"17.0","25.9",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-06-26","9.40",,,," 1727",,,,," 1505","0.80",,,"0.0","0.0",,,,"71","61",,,"   30","   30",,"0.0",,"17.0","31.1",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-06-27","7.38",,,," 1634",,,,," 1614","0.00",,,"0.0","0.0",,,,"81","60",,,"  310","  290",,"0.0",,"17.9","23.9",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","2006-06-28","7.61",,,," 2008",,,,," 2007","0.45",,,"0.0","0.0",,,,"77","56",,,"  360","   10",,"0.0",,"28.0","33.1",,"    1",,"    1","    1","    1",,,,,,,,,,"    1",,"    1",,,,
"USW00094846","2006-06-29","4.70",,,," 1759",,,,," 1802","0.00",,,"0.0","0.0",,,,"80","56",,,"   70","   80",,"0.0",,"10.1","21.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-06-30","4.47",,,," 1706",,,,," 1604","0.00",,,"0.0","0.0",,,,"85","53",,,"  100","   70",,"0.0",,"14.1","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-01","11.86",,,," 1657",,,,," 1753","0.00",,,"0.0","0.0",,,,"90","65",,,"  230","  210",,"0.0",,"23.9","32.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-07-02","7.16",,,," 0141",,,,," 0033","0.01",,,"0.0","0.0",,,,"84","69",,,"  240","  230",,"0.0",,"15.0","21.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-07-03","5.59",,,," 1254",,,,," 1249","0.55",,,"0.0","0.0",,,,"83","67",,,"  200","  170",,"0.0",,"15.0","19.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-07-04","9.40",,,," 1030",,,,," 1151","0.00",,,"0.0","0.0",,,,"78","62",,,"   40","   40",,"0.0",,"17.9","32.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-07-05","5.82",,,," 1252",,,,," 1139","0.00",,,"0.0","0.0",,,,"77","60",,,"   40","   50",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-06","7.61",,,," 0903",,,,," 0828","0.00",,,"0.0","0.0",,,,"78","55",,,"   10","   50",,"0.0",,"17.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-07","2.91",,,," 1611",,,,," 1331","0.00",,,"0.0","0.0",,,,"82","54",,,"  180","  180",,"0.0",,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-08","7.38",,,," 1520",,,,," 1317","0.01",,,"0.0","0.0",,,,"84","62",,,"  220","  220",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-07-09","9.17",,,," 1236",,,,," 1027","0.00",,,"0.0","0.0",,,,"88","71",,,"  250","  250",,"0.0",,"17.9","25.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-07-10","10.07",,,," 0307",,,,," 0134","0.00",,,"0.0","0.0",,,,"73","65",,,"   40","   50",,"0.0",,"16.1","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-11","5.59",,,," 2021",,,,," 1130","0.28",,,"0.0","0.0",,,,"77","67",,,"   20","   60",,"0.0",,"12.1","21.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-07-12","6.71",,,," 1341",,,,," 1540","0.00",,,"0.0","0.0",,,,"81","68",,,"   40","   60",,"0.0",,"13.0","23.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-07-13","6.49",,,," 2044",,,,," 1619","0.00",,,"0.0","0.0",,,,"87","66",,,"  120","   70",,"0.0",,"14.1","23.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-07-14","6.49",,,," 1736",,,,," 1728","0.11",,,"0.0","0.0",,,,"89","72",,,"  310","  320",,"0.0",,"16.1","21.0",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00094846","2006-07-15","6.71",,,," 1137",,,,," 1144","0.00",,,"0.0","0.0",,,,"97","74",,,"  320","  330",,"0.0",,"15.0","19.9",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","2006-07-16","8.28",,,," 1609",,,,," 1718","0.00",,,"0.0","0.0",,,,"94","74",,,"  200","  200",,"0.0",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-17","10.96",,,," 2210",,,,," 2209","0.45",,,"0.0","0.0",,,,"95","72",,,"  290","  290",,"0.0",,"40.0","51.0",,"    1",,"    1",,,,,,,,"    1",,,,"    1",,,,,,
"USW00094846","2006-07-18","10.74",,,," 1242",,,,," 1227","0.00",,,"0.0","0.0",,,,"83","66",,,"   50","   50",,"0.0",,"21.9","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-19","6.93",,,," 1621",,,,," 1623","0.01",,,"0.0","0.0",,,,"88","65",,,"  140","  160",,"0.0",,"21.0","21.9",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094846","2006-07-20","5.82",,,," 0344",,,,," 0344","2.05",,,"0.0","0.0",,,,"80","70",,,"  310","  310",,"0.0",,"34.9","40.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-07-21","8.72",,,," 1443",,,,," 1216","0.04",,,"0.0","0.0",,,,"77","64",,,"   40","   40",,"0.0",,"17.0","30.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-07-22","6.49",,,," 1714",,,,," 1711","0.02",,,"0.0","0.0",,,,"83","62",,,"   10","  360",,"0.0",,"21.0","23.9",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-07-23","4.47",,,," 1819",,,,," 1150","0.00",,,"0.0","0.0",,,,"82","60",,,"  100","   60",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-24","10.51",,,," 1625",,,,," 1408","0.01",,,"0.0","0.0",,,,"88","66",,,"  230","  240",,"0.0",,"21.0","28.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-07-25","8.95",,,," 1805",,,,," 1804","0.00",,,"0.0","0.0",,,,"90","73",,,"  210","  210",,"0.0",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-26","6.71",,,," 1257",,,,," 1243","0.06",,,"0.0","0.0",,,,"86","72",,,"  240","  210",,"0.0",,"16.1","17.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-07-27","4.70",,,," 1629",,,,," 1629","0.00",,,"0.0","0.0",,,,"88","69",,,"   10","   10",,"0.0",,"29.1","34.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-07-28","3.36",,,," 1830",,,,," 1516","0.00",,,"0.0","0.0",,,,"93","68",,,"  310","  280",,"0.0",,"12.1","15.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094846","2006-07-29","4.25",,,," 1034",,,,," 1406","0.00",,,"0.0","0.0",,,,"94","74",,,"  310","   90",,"0.0",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-07-30","6.71",,,," 1038",,,,," 1102","0.10",,,"0.0","0.0",,,,"90","77",,,"   30","   40",,"0.0",,"21.0","25.9",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094846","2006-07-31","7.83",,,," 1628",,,,," 1627","0.00",,,"0.0","0.0",,,,"99","76",,,"  190","  190",,"0.0",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-01","10.07",,,," 1447",,,,," 0315","0.00",,,"0.0","0.0",,,,"99","80",,,"  220","  220",,"0.0",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-02","11.18",,,," 1827",,,,," 1826","0.26",,,"0.0","0.0",,,,"97","77",,,"  300","  300",,"0.0",,"29.1","38.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-03","5.59",,,," 0422",,,,," 0420","0.45",,,"0.0","0.0",,,,"83","67",,,"  260","  260",,"0.0",,"19.9","31.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-04","7.16",,,," 1414",,,,," 1449","0.00",,,"0.0","0.0",,,,"89","65",,,"   50","   50",,"0.0",,"16.1","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-05","4.25",,,," 1243",,,,," 1233","0.00",,,"0.0","0.0",,,,"86","63",,,"  200","  180",,"0.0",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-06","5.37",,,," 1454",,,,," 1500","0.01",,,"0.0","0.0",,,,"84","69",,,"  190","  200",,"0.0",,"17.9","23.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-07","6.71",,,," 1447",,,,," 1134","0.00",,,"0.0","0.0",,,,"86","71",,,"   40","   70",,"0.0",,"15.0","25.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-08-08","7.61",,,," 1400",,,,," 1158","0.00",,,"0.0","0.0",,,,"78","69",,,"   80","   50",,"0.0",,"14.1","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-09","4.25",,,," 0604",,,,," 1240","0.00",,,"0.0","0.0",,,,"86","68",,,"  140","  140",,"0.0",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-10","8.50",,,," 1643",,,,," 1832","0.00",,,"0.0","0.0",,,,"79","74",,,"   30","   40",,"0.0",,"17.9","28.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-11","11.41",,,," 0025",,,,," 1140","0.00",,,"0.0","0.0",,,,"77","68",,,"   80","   60",,"0.0",,"17.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-12","6.49",,,," 1136",,,,," 1058","0.00",,,"0.0","0.0",,,,"80","59",,,"   80","   50",,"0.0",,"15.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-13","4.70",,,," 0921",,,,," 0945","0.00",,,"0.0","0.0",,,,"84","58",,,"  150","  180",,"0.0",,"12.1","16.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-08-14","9.62",,,," 1338",,,,," 1337","0.00",,,"0.0","0.0",,,,"85","64",,,"  310","  310",,"0.0",,"17.0","21.0",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094846","2006-08-15","4.92",,,," 1256",,,,," 1015","0.00",,,"0.0","0.0",,,,"86","61",,,"  300","   40",,"0.0",,"13.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-16","4.70",,,," 1418",,,,," 1257","0.00",,,"0.0","0.0",,,,"85","59",,,"   80","   80",,"0.0",,"16.1","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-17","4.92",,,," 1126",,,,," 2145","0.00",,,"0.0","0.0",,,,"86","59",,,"  150","   50",,"0.0",,"13.0","21.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-08-18","3.58",,,," 1129",,,,," 0634","0.85",,,"0.0","0.0",,,,"84","72",,,"  200","   50",,"0.0",,"10.1","15.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-19","7.38",,,," 1729",,,,," 1711","0.01",,,"0.0","0.0",,,,"81","66",,,"   10","   30",,"0.0",,"21.9","25.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-20","7.83",,,," 0844",,,,," 1257","0.00",,,"0.0","0.0",,,,"78","59",,,"   10","   50",,"0.0",,"17.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-21","2.24",,,," 1438",,,,," 1733","0.00",,,"0.0","0.0",,,,"84","55",,,"  300","  280",,"0.0",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-22","6.04",,,," 1401",,,,," 1745","0.00",,,"0.0","0.0",,,,"87","64",,,"  280","   50",,"0.0",,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-23","6.71",,,," 1835",,,,," 1830","0.00",,,"0.0","0.0",,,,"89","61",,,"  100","  100",,"0.0",,"21.0","28.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-08-24","9.62",,,," 0448",,,,," 0446","0.62",,,"0.0","0.0",,,,"84","67",,,"  320","  320",,"0.0",,"25.1","30.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-25","5.59",,,," 1153",,,,," 1152","0.00",,,"0.0","0.0",,,,"84","66",,,"  210","  210",,"0.0",,"17.0","23.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-08-26","4.25",,,," 1057",,,,," 1058","0.00",,,"0.0","0.0",,,,"79","69",,,"  250","  250",,"0.0",,"15.0","17.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-27","9.17",,,," 1326",,,,," 1146","0.00",,,"0.0","0.0",,,,"79","71",,,"   50","   40",,"0.0",,"16.1","29.1",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-28","11.63",,,," 1245",,,,," 1252","0.60",,,"0.0","0.0",,,,"73","64",,,"   50","   60",,"0.0",,"23.9","31.1",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-29","6.71",,,," 0040",,,,," 1152","0.15",,,"0.0","0.0",,,,"71","63",,,"   20","   60",,"0.0",,"16.1","23.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-08-30","10.74",,,," 1647",,,,," 1621","0.00",,,"0.0","0.0",,,,"76","64",,,"   20","   50",,"0.0",,"19.9","28.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","2006-08-31","11.86",,,," 1411",,,,," 1439","0.00",,,"0.0","0.0",,,,"75","62",,,"   60","   60",,"0.0",,"21.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-09-01","9.62",,,," 1502",,,,," 1004","0.00",,,"0.0","0.0",,,,"75","65",,,"   60","   50",,"0.0",,"19.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-09-02","6.26",,,," 1424",,,,," 1155","0.00",,,"0.0","0.0",,,,"77","57",,,"   40","   60",,"0.0",,"14.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-09-03","4.92",,,," 1549",,,,," 1636","0.20",,,"0.0","0.0",,,,"78","53",,,"  100","   70",,"0.0",,"14.1","23.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-09-04","5.82",,,," 2150",,,,," 1511","0.38",,,"0.0","0.0",,,,"71","60",,,"  120","   80",,"0.0",,"15.0","25.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-09-05","3.80",,,," 1146",,,,," 1146","0.00",,,"0.0","0.0",,,,"78","59",,,"  360","   30",,"0.0",,"14.1","23.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","2006-09-06","4.47",,,," 1518",,,,," 1226","0.00",,,"0.0","0.0",,,,"82","57",,,"   60","   60",,"0.0",,"12.1","21.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","2006-09-07","4.25",,,," 1205",,,,," 1204","0.00",,,"0.0","0.0",,,,"82","57",,,"  230","  230",,"0.0",,"12.1","14.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,"    1",,
"USW00094846","2006-09-08","7.16",,,," 1431",,,,," 1350","0.00",,,"0.0","0.0",,,,"83","60",,,"  250","  230",,"0.0",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-09-09","10.96",,,," 1622",,,,," 1536","0.00",,,"0.0","0.0",,,,"70","63",,,"   30","   30",,"0.0",,"17.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","2006-09-10","10.74",,,," 1929",,,,," 1235","0.37",,,"0.0","0.0",,,,"64","60",,,"   80","   60",,"0.0",,"17.0","25.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","2006-09-11","8.95",,,," 0126",,,,," 0103","1.60",,,"0.0","0.0",,,,"67","59",,,"   80","   80",,"0.0",,"16.1","19.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
